ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,CPI,CPI_lower,CPI_upper,Fuel_Price,Fuel_Price_lower,Fuel_Price_upper,Holiday_Flag,Holiday_Flag_lower,Holiday_Flag_upper,Month,Month_lower,Month_upper,Unemployment,Unemployment_lower,Unemployment_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-12-02,4107946.2935336875,4310449.501166991,4668607.062615335,4107946.2935336875,4107946.2935336875,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-225453.06787710157,-225453.06787710157,-225453.06787710157,391212.36876830994,391212.36876830994,391212.36876830994,383002.5102374619,383002.5102374619,383002.5102374619,531.1341303783405,531.1341303783405,531.1341303783405,39774.76179939184,39774.76179939184,39774.76179939184,342696.6143076917,342696.6143076917,342696.6143076917,0.0,0.0,0.0,4490948.803771149
2011-12-09,4106350.3206279683,4462646.6492677415,4845826.29565436,4106350.3206279683,4106350.3206279683,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-225453.06787710157,-225453.06787710157,-225453.06787710157,391212.36876830994,391212.36876830994,391212.36876830994,547251.2207421825,547251.2207421825,547251.2207421825,531.1341303783405,531.1341303783405,531.1341303783405,39774.76179939184,39774.76179939184,39774.76179939184,506945.32481241215,506945.32481241215,506945.32481241215,0.0,0.0,0.0,4653601.541370151
2011-12-16,4104754.3477222486,4586100.346406078,4968311.0219885325,4104754.3477222486,4104754.3477222486,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-225453.06787710157,-225453.06787710157,-225453.06787710157,391212.36876830994,391212.36876830994,391212.36876830994,671188.6706861419,671188.6706861419,671188.6706861419,531.1341303783405,531.1341303783405,531.1341303783405,39774.76179939184,39774.76179939184,39774.76179939184,630882.7747563716,630882.7747563716,630882.7747563716,0.0,0.0,0.0,4775943.018408391
2011-12-23,4103158.37481653,4482326.151109349,4865545.516954845,4103158.37481653,4103158.37481653,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-225453.06787710157,-225453.06787710157,-225453.06787710157,391212.36876830994,391212.36876830994,391212.36876830994,581062.4263082219,581062.4263082219,581062.4263082219,531.1341303783405,531.1341303783405,531.1341303783405,39774.76179939184,39774.76179939184,39774.76179939184,540756.5303784517,540756.5303784517,540756.5303784517,0.0,0.0,0.0,4684220.801124752
2011-12-30,4101562.4019108107,4154553.149824396,4527814.558802381,4101562.4019108107,4101562.4019108107,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-225453.06787710157,-225453.06787710157,-225453.06787710157,391212.36876830994,391212.36876830994,391212.36876830994,241294.41833031055,241294.41833031055,241294.41833031055,531.1341303783405,531.1341303783405,531.1341303783405,39774.76179939184,39774.76179939184,39774.76179939184,200988.5224005403,200988.5224005403,200988.5224005403,0.0,0.0,0.0,4342856.820241122
2012-01-06,4099966.429005091,4195127.610906777,4560777.861316732,4099966.429005091,4099966.429005091,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,221193.8789373578,221193.8789373578,221193.8789373578,391212.36876830994,391212.36876830994,391212.36876830994,269875.350557329,269875.350557329,269875.350557329,447178.08094483777,447178.08094483777,447178.08094483777,39774.76179939184,39774.76179939184,39774.76179939184,-217077.49218690058,-217077.49218690058,-217077.49218690058,0.0,0.0,0.0,4369841.77956242
2012-01-13,4098370.456099372,3936256.603600745,4302617.618966156,4098370.456099372,4098370.456099372,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,221193.8789373578,221193.8789373578,221193.8789373578,391212.36876830994,391212.36876830994,391212.36876830994,12470.965772978996,12470.965772978996,12470.965772978996,447178.08094483777,447178.08094483777,447178.08094483777,39774.76179939184,39774.76179939184,39774.76179939184,-474481.8769712506,-474481.8769712506,-474481.8769712506,0.0,0.0,0.0,4110841.421872351
2012-01-20,4096774.4831936522,3918304.0672930297,4306994.598613279,4096774.4831936522,4096774.4831936522,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,221193.8789373578,221193.8789373578,221193.8789373578,391212.36876830994,391212.36876830994,391212.36876830994,13519.130223220247,13519.130223220247,13519.130223220247,447178.08094483777,447178.08094483777,447178.08094483777,39774.76179939184,39774.76179939184,39774.76179939184,-473433.7125210093,-473433.7125210093,-473433.7125210093,0.0,0.0,0.0,4110293.6134168725
2012-01-27,4095178.510287933,4079667.3330831495,4447448.812494431,4095178.510287933,4095178.510287933,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,221193.8789373578,221193.8789373578,221193.8789373578,391212.36876830994,391212.36876830994,391212.36876830994,166019.38310053624,166019.38310053624,166019.38310053624,447178.08094483777,447178.08094483777,447178.08094483777,39774.76179939184,39774.76179939184,39774.76179939184,-320933.45964369335,-320933.45964369335,-320933.45964369335,0.0,0.0,0.0,4261197.89338847
2012-02-03,4093582.5373822134,4146152.7837825315,4531357.533579814,4093582.5373822134,4093582.5373822134,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,180589.61104513428,180589.61104513428,180589.61104513428,391212.36876830994,391212.36876830994,391212.36876830994,250886.7177996696,250886.7177996696,250886.7177996696,406573.81305261416,406573.81305261416,406573.81305261416,39774.76179939184,39774.76179939184,39774.76179939184,-195461.8570523364,-195461.8570523364,-195461.8570523364,0.0,0.0,0.0,4344469.2551818825
2012-02-10,4091986.564476494,4174376.5396091263,4545008.013485794,4091986.564476494,4091986.564476494,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,180589.61104513428,180589.61104513428,180589.61104513428,391212.36876830994,391212.36876830994,391212.36876830994,271060.5533681512,271060.5533681512,271060.5533681512,406573.81305261416,406573.81305261416,406573.81305261416,39774.76179939184,39774.76179939184,39774.76179939184,-175288.02148385486,-175288.02148385486,-175288.02148385486,0.0,0.0,0.0,4363047.117844645
2012-02-17,4090390.591570775,4141871.6481605833,4522099.815735153,4090390.591570775,4090390.591570775,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,180589.61104513428,180589.61104513428,180589.61104513428,391212.36876830994,391212.36876830994,391212.36876830994,240094.16017810558,240094.16017810558,240094.16017810558,406573.81305261416,406573.81305261416,406573.81305261416,39774.76179939184,39774.76179939184,39774.76179939184,-206254.41467390052,-206254.41467390052,-206254.41467390052,0.0,0.0,0.0,4330484.75174888
2012-02-24,4088794.6186650554,4140168.404467072,4504612.707809635,4088794.6186650554,4088794.6186650554,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,180589.61104513428,180589.61104513428,180589.61104513428,391212.36876830994,391212.36876830994,391212.36876830994,236279.97802185148,236279.97802185148,236279.97802185148,406573.81305261416,406573.81305261416,406573.81305261416,39774.76179939184,39774.76179939184,39774.76179939184,-210068.59683015457,-210068.59683015457,-210068.59683015457,0.0,0.0,0.0,4325074.596686907
2012-03-02,4087198.645759336,4120924.2232987657,4506906.996630651,4087198.645759336,4087198.645759336,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,139985.34315291067,139985.34315291067,139985.34315291067,391212.36876830994,391212.36876830994,391212.36876830994,224061.0214325756,224061.0214325756,224061.0214325756,365969.5451603906,365969.5451603906,365969.5451603906,39774.76179939184,39774.76179939184,39774.76179939184,-181683.2855272069,-181683.2855272069,-181683.2855272069,0.0,0.0,0.0,4311259.6671919115
2012-03-09,4085602.6728536165,4138093.0640618247,4517594.761878471,4085602.6728536165,4085602.6728536165,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,139985.34315291067,139985.34315291067,139985.34315291067,391212.36876830994,391212.36876830994,391212.36876830994,238071.41130503707,238071.41130503707,238071.41130503707,365969.5451603906,365969.5451603906,365969.5451603906,39774.76179939184,39774.76179939184,39774.76179939184,-167672.8956547454,-167672.8956547454,-167672.8956547454,0.0,0.0,0.0,4323674.084158653
2012-03-16,4084006.6999478973,4107151.6475736653,4493372.463206117,4084006.6999478973,4084006.6999478973,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,139985.34315291067,139985.34315291067,139985.34315291067,391212.36876830994,391212.36876830994,391212.36876830994,225320.47524807995,225320.47524807995,225320.47524807995,365969.5451603906,365969.5451603906,365969.5451603906,39774.76179939184,39774.76179939184,39774.76179939184,-180423.83171170249,-180423.83171170249,-180423.83171170249,0.0,0.0,0.0,4309327.175195977
2012-03-23,4082410.7270421786,4118967.0414877464,4490362.128875112,4082410.7270421786,4082410.7270421786,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,139985.34315291067,139985.34315291067,139985.34315291067,391212.36876830994,391212.36876830994,391212.36876830994,231248.091548259,231248.091548259,231248.091548259,365969.5451603906,365969.5451603906,365969.5451603906,39774.76179939184,39774.76179939184,39774.76179939184,-174496.21541152347,-174496.21541152347,-174496.21541152347,0.0,0.0,0.0,4313658.818590438
2012-03-30,4080814.7541364585,4189705.6406544005,4555363.357826695,4080814.7541364585,4080814.7541364585,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,139985.34315291067,139985.34315291067,139985.34315291067,391212.36876830994,391212.36876830994,391212.36876830994,291889.6458596877,291889.6458596877,291889.6458596877,365969.5451603906,365969.5451603906,365969.5451603906,39774.76179939184,39774.76179939184,39774.76179939184,-113854.66110009476,-113854.66110009476,-113854.66110009476,0.0,0.0,0.0,4372704.399996147
2012-04-06,4079218.78123074,4221345.819196689,4603236.356077404,4079218.78123074,4079218.78123074,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,99381.07526068708,99381.07526068708,99381.07526068708,391212.36876830994,391212.36876830994,391212.36876830994,333106.4569314409,333106.4569314409,333106.4569314409,325365.277268167,325365.277268167,325365.277268167,39774.76179939184,39774.76179939184,39774.76179939184,-32033.58213611795,-32033.58213611795,-32033.58213611795,0.0,0.0,0.0,4412325.23816218
2012-04-13,4077622.808259363,4246055.430737144,4637611.52754322,4077622.808259363,4077622.808259363,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,99381.07526068708,99381.07526068708,99381.07526068708,391212.36876830994,391212.36876830994,391212.36876830994,366958.32522928977,366958.32522928977,366958.32522928977,325365.277268167,325365.277268167,325365.277268167,39774.76179939184,39774.76179939184,39774.76179939184,1818.286161730963,1818.286161730963,1818.286161730963,0.0,0.0,0.0,4444581.133488652
2012-04-20,4076026.835287986,4222160.080277637,4611702.027657559,4076026.835287986,4076026.835287986,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,99381.07526068708,99381.07526068708,99381.07526068708,391212.36876830994,391212.36876830994,391212.36876830994,335166.43706735066,335166.43706735066,335166.43706735066,325365.277268167,325365.277268167,325365.277268167,39774.76179939184,39774.76179939184,39774.76179939184,-29973.602000208233,-29973.602000208233,-29973.602000208233,0.0,0.0,0.0,4411193.272355337
2012-04-27,4074430.8623166084,4194802.379726503,4560535.60224937,4074430.8623166084,4074430.8623166084,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,99381.07526068708,99381.07526068708,99381.07526068708,391212.36876830994,391212.36876830994,391212.36876830994,297533.4252876061,297533.4252876061,297533.4252876061,325365.277268167,325365.277268167,325365.277268167,39774.76179939184,39774.76179939184,39774.76179939184,-67606.61377995281,-67606.61377995281,-67606.61377995281,0.0,0.0,0.0,4371964.287604215
2012-05-04,4072834.889345231,4155212.917908712,4553179.3625914315,4072834.889345231,4072834.889345231,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,58776.80736846351,58776.80736846351,58776.80736846351,391212.36876830994,391212.36876830994,391212.36876830994,278997.9869685984,278997.9869685984,278997.9869685984,284761.0093759434,284761.0093759434,284761.0093759434,39774.76179939184,39774.76179939184,39774.76179939184,-45537.78420673684,-45537.78420673684,-45537.78420673684,0.0,0.0,0.0,4351832.87631383
2012-05-11,4071238.916373854,4228062.59902518,4613646.75896618,4071238.916373854,4071238.916373854,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,58776.80736846351,58776.80736846351,58776.80736846351,391212.36876830994,391212.36876830994,391212.36876830994,352112.5460682171,352112.5460682171,352112.5460682171,284761.0093759434,284761.0093759434,284761.0093759434,39774.76179939184,39774.76179939184,39774.76179939184,27576.77489288179,27576.77489288179,27576.77489288179,0.0,0.0,0.0,4423351.462442071
2012-05-18,4069642.943402477,4290290.21697722,4670011.599831968,4069642.943402477,4069642.943402477,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,58776.80736846351,58776.80736846351,58776.80736846351,391212.36876830994,391212.36876830994,391212.36876830994,405679.26346260565,405679.26346260565,405679.26346260565,284761.0093759434,284761.0093759434,284761.0093759434,39774.76179939184,39774.76179939184,39774.76179939184,81143.49228727029,81143.49228727029,81143.49228727029,0.0,0.0,0.0,4475322.2068650825
2012-05-25,4068046.9704311,4278573.999320041,4650082.294710981,4068046.9704311,4068046.9704311,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,58776.80736846351,58776.80736846351,58776.80736846351,391212.36876830994,391212.36876830994,391212.36876830994,394560.73196666606,394560.73196666606,394560.73196666606,284761.0093759434,284761.0093759434,284761.0093759434,39774.76179939184,39774.76179939184,39774.76179939184,70024.9607913307,70024.9607913307,70024.9607913307,0.0,0.0,0.0,4462607.7023977665
2012-06-01,4066450.9974597227,4200753.626761648,4585515.9960533865,4066450.9974597227,4066450.9974597227,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,18172.539476239923,18172.539476239923,18172.539476239923,391212.36876830994,391212.36876830994,391212.36876830994,310091.0749354172,310091.0749354172,310091.0749354172,244156.74148371984,244156.74148371984,244156.74148371984,39774.76179939184,39774.76179939184,39774.76179939184,26159.571652305538,26159.571652305538,26159.571652305538,0.0,0.0,0.0,4376542.07239514
2012-06-08,4064855.0244883457,4164806.898147942,4566279.044130384,4064855.0244883457,4064855.0244883457,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,18172.539476239923,18172.539476239923,18172.539476239923,391212.36876830994,391212.36876830994,391212.36876830994,296074.07557772874,296074.07557772874,296074.07557772874,244156.74148371984,244156.74148371984,244156.74148371984,39774.76179939184,39774.76179939184,39774.76179939184,12142.572294617017,12142.572294617017,12142.572294617017,0.0,0.0,0.0,4360929.100066074
2012-06-15,4063259.0515169688,4207243.884005738,4575869.594046293,4063259.0515169688,4063259.0515169688,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,18172.539476239923,18172.539476239923,18172.539476239923,391212.36876830994,391212.36876830994,391212.36876830994,323934.1518276338,323934.1518276338,323934.1518276338,244156.74148371984,244156.74148371984,244156.74148371984,39774.76179939184,39774.76179939184,39774.76179939184,40002.6485445221,40002.6485445221,40002.6485445221,0.0,0.0,0.0,4387193.203344602
2012-06-22,4061663.078545592,4209798.424710268,4580200.878730099,4061663.078545592,4061663.078545592,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,18172.539476239923,18172.539476239923,18172.539476239923,391212.36876830994,391212.36876830994,391212.36876830994,343077.2193323715,343077.2193323715,343077.2193323715,244156.74148371984,244156.74148371984,244156.74148371984,39774.76179939184,39774.76179939184,39774.76179939184,59145.716049259754,59145.716049259754,59145.716049259754,0.0,0.0,0.0,4404740.297877964
2012-06-29,4060067.105574214,4184491.7931112903,4562582.856222384,4060067.105574214,4060067.105574214,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,18172.539476239923,18172.539476239923,18172.539476239923,391212.36876830994,391212.36876830994,391212.36876830994,308854.0864684132,308854.0864684132,308854.0864684132,244156.74148371984,244156.74148371984,244156.74148371984,39774.76179939184,39774.76179939184,39774.76179939184,24922.583185301475,24922.583185301475,24922.583185301475,0.0,0.0,0.0,4368921.192042627
2012-07-06,4058471.132602837,4063400.0513568274,4452302.802183075,4058471.132602837,4058471.132602837,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-22431.72841598366,-22431.72841598366,-22431.72841598366,391212.36876830994,391212.36876830994,391212.36876830994,199952.60908800605,199952.60908800605,199952.60908800605,203552.47359149627,203552.47359149627,203552.47359149627,39774.76179939184,39774.76179939184,39774.76179939184,-43374.62630288206,-43374.62630288206,-43374.62630288206,0.0,0.0,0.0,4258423.741690843
2012-07-13,4056875.15963146,4028966.3601208776,4410809.107460222,4056875.15963146,4056875.15963146,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-22431.72841598366,-22431.72841598366,-22431.72841598366,391212.36876830994,391212.36876830994,391212.36876830994,155605.46242812616,155605.46242812616,155605.46242812616,203552.47359149627,203552.47359149627,203552.47359149627,39774.76179939184,39774.76179939184,39774.76179939184,-87721.7729627619,-87721.7729627619,-87721.7729627619,0.0,0.0,0.0,4212480.622059586
2012-07-20,4055279.186660083,4024724.321351151,4397983.958057172,4055279.186660083,4055279.186660083,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-22431.72841598366,-22431.72841598366,-22431.72841598366,391212.36876830994,391212.36876830994,391212.36876830994,161236.74011243175,161236.74011243175,161236.74011243175,203552.47359149627,203552.47359149627,203552.47359149627,39774.76179939184,39774.76179939184,39774.76179939184,-82090.49527845641,-82090.49527845641,-82090.49527845641,0.0,0.0,0.0,4216515.926772514
2012-07-27,4053683.2136887056,4046355.4747022633,4432854.560724518,4053683.2136887056,4053683.2136887056,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-22431.72841598366,-22431.72841598366,-22431.72841598366,391212.36876830994,391212.36876830994,391212.36876830994,187819.60690007388,187819.60690007388,187819.60690007388,203552.47359149627,203552.47359149627,203552.47359149627,39774.76179939184,39774.76179939184,39774.76179939184,-55507.62849081426,-55507.62849081426,-55507.62849081426,0.0,0.0,0.0,4241502.82058878
2012-08-03,4052087.2407173286,4037728.682754092,4402621.159668009,4052087.2407173286,4052087.2407173286,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-63035.99630820724,-63035.99630820724,-63035.99630820724,391212.36876830994,391212.36876830994,391212.36876830994,159696.8732686533,159696.8732686533,159696.8732686533,162948.20569927266,162948.20569927266,162948.20569927266,39774.76179939184,39774.76179939184,39774.76179939184,-43026.09423001122,-43026.09423001122,-43026.09423001122,0.0,0.0,0.0,4211784.113985982
2012-08-10,4050491.2677459517,4038035.473235856,4413765.632000483,4050491.2677459517,4050491.2677459517,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-63035.99630820724,-63035.99630820724,-63035.99630820724,391212.36876830994,391212.36876830994,391212.36876830994,165510.7409024808,165510.7409024808,165510.7409024808,162948.20569927266,162948.20569927266,162948.20569927266,39774.76179939184,39774.76179939184,39774.76179939184,-37212.22659618373,-37212.22659618373,-37212.22659618373,0.0,0.0,0.0,4216002.008648433
2012-08-17,4048895.2947745747,4043053.5774147706,4437114.875997096,4048895.2947745747,4048895.2947745747,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-63035.99630820724,-63035.99630820724,-63035.99630820724,391212.36876830994,391212.36876830994,391212.36876830994,195096.66017111822,195096.66017111822,195096.66017111822,162948.20569927266,162948.20569927266,162948.20569927266,39774.76179939184,39774.76179939184,39774.76179939184,-7626.307327546311,-7626.307327546311,-7626.307327546311,0.0,0.0,0.0,4243991.954945693
2012-08-24,4047299.3218031973,4109338.8180814683,4481684.4286923045,4047299.3218031973,4047299.3218031973,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-63035.99630820724,-63035.99630820724,-63035.99630820724,391212.36876830994,391212.36876830994,391212.36876830994,244808.21395536617,244808.21395536617,244808.21395536617,162948.20569927266,162948.20569927266,162948.20569927266,39774.76179939184,39774.76179939184,39774.76179939184,42085.24645670163,42085.24645670163,42085.24645670163,0.0,0.0,0.0,4292107.535758563
2012-08-31,4045703.3488318203,4126288.9212159393,4524279.568119989,4045703.3488318203,4045703.3488318203,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-63035.99630820724,-63035.99630820724,-63035.99630820724,391212.36876830994,391212.36876830994,391212.36876830994,267901.2058772499,267901.2058772499,267901.2058772499,162948.20569927266,162948.20569927266,162948.20569927266,39774.76179939184,39774.76179939184,39774.76179939184,65178.23837858534,65178.23837858534,65178.23837858534,0.0,0.0,0.0,4313604.55470907
2012-09-07,4044107.3758604433,4045666.1782832397,4420263.944794991,4044107.3758604433,4044107.3758604433,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-103640.26420043081,-103640.26420043081,-103640.26420043081,391212.36876830994,391212.36876830994,391212.36876830994,193415.11095277953,193415.11095277953,193415.11095277953,122343.9378070491,122343.9378070491,122343.9378070491,39774.76179939184,39774.76179939184,39774.76179939184,31296.411346338562,31296.411346338562,31296.411346338562,0.0,0.0,0.0,4237522.486813223
2012-09-14,4042511.4028890664,3992357.2765264753,4381997.328095936,4042511.4028890664,4042511.4028890664,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-103640.26420043081,-103640.26420043081,-103640.26420043081,391212.36876830994,391212.36876830994,391212.36876830994,137958.24021502578,137958.24021502578,137958.24021502578,122343.9378070491,122343.9378070491,122343.9378070491,39774.76179939184,39774.76179939184,39774.76179939184,-24160.459391415152,-24160.459391415152,-24160.459391415152,0.0,0.0,0.0,4180469.643104092
2012-09-21,4040915.4299176885,3990872.440504162,4358589.363328792,4040915.4299176885,4040915.4299176885,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-103640.26420043081,-103640.26420043081,-103640.26420043081,391212.36876830994,391212.36876830994,391212.36876830994,127526.53835930667,127526.53835930667,127526.53835930667,122343.9378070491,122343.9378070491,122343.9378070491,39774.76179939184,39774.76179939184,39774.76179939184,-34592.16124713431,-34592.16124713431,-34592.16124713431,0.0,0.0,0.0,4168441.9682769952
2012-09-28,4039319.4569463115,4023648.244522199,4424840.8311368385,4039319.4569463115,4039319.4569463115,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-103640.26420043081,-103640.26420043081,-103640.26420043081,391212.36876830994,391212.36876830994,391212.36876830994,177548.9125426569,177548.9125426569,177548.9125426569,122343.9378070491,122343.9378070491,122343.9378070491,39774.76179939184,39774.76179939184,39774.76179939184,15430.212936215936,15430.212936215936,15430.212936215936,0.0,0.0,0.0,4216868.3694889685
2012-10-05,4037723.4839749346,4038651.15052774,4399088.164331417,4037723.4839749346,4037723.4839749346,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-144244.53209265438,-144244.53209265438,-144244.53209265438,391212.36876830994,391212.36876830994,391212.36876830994,188397.55581465835,188397.55581465835,188397.55581465835,81739.66991482553,81739.66991482553,81739.66991482553,39774.76179939184,39774.76179939184,39774.76179939184,66883.12410044095,66883.12410044095,66883.12410044095,0.0,0.0,0.0,4226121.039789593
2012-10-12,4036127.5110035576,4050120.8811356425,4419666.291701293,4036127.5110035576,4036127.5110035576,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-144244.53209265438,-144244.53209265438,-144244.53209265438,391212.36876830994,391212.36876830994,391212.36876830994,181112.3630895074,181112.3630895074,181112.3630895074,81739.66991482553,81739.66991482553,81739.66991482553,39774.76179939184,39774.76179939184,39774.76179939184,59597.931375289976,59597.931375289976,59597.931375289976,0.0,0.0,0.0,4217239.874093065
2012-10-19,4034531.53803218,3984764.649631937,4359722.286043427,4034531.53803218,4034531.53803218,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-144244.53209265438,-144244.53209265438,-144244.53209265438,391212.36876830994,391212.36876830994,391212.36876830994,134332.09807664214,134332.09807664214,134332.09807664214,81739.66991482553,81739.66991482553,81739.66991482553,39774.76179939184,39774.76179939184,39774.76179939184,12817.666362424756,12817.666362424756,12817.666362424756,0.0,0.0,0.0,4168863.636108822
2012-10-26,4032935.565060803,3959229.166229542,4357509.543282839,4032935.565060803,4032935.565060803,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-144244.53209265438,-144244.53209265438,-144244.53209265438,391212.36876830994,391212.36876830994,391212.36876830994,128022.05127071995,128022.05127071995,128022.05127071995,81739.66991482553,81739.66991482553,81739.66991482553,39774.76179939184,39774.76179939184,39774.76179939184,6507.619556502602,6507.619556502602,6507.619556502602,0.0,0.0,0.0,4160957.6163315233
